# RWTH Aachen inD Urban Shared Space Intersection Benchmark
# Format: frame_id  ped_id  pos_x(m)  pos_y(m)
0	401	-1.500	-4.500
0	402	-2.100	-4.800
0	403	6.000	1.200
0	404	-7.000	-0.500
10	401	-1.500	-1.500
10	402	-2.100	-1.920
10	403	2.600	1.200
10	404	-1.000	-0.500
20	401	-1.500	1.500
20	402	-2.100	0.960
20	403	-0.800	1.200
20	404	5.000	-0.500
30	401	-1.500	4.500
30	402	-2.100	3.840
30	403	-4.200	1.200
30	404	11.000	-0.500
40	401	-1.500	7.500
40	402	-2.100	6.720
40	403	-7.600	1.200
40	404	17.000	-0.500
50	401	-1.500	10.500
50	402	-2.100	9.600
50	403	-11.000	1.200
50	404	23.000	-0.500
60	401	-1.500	13.500
60	402	-2.100	12.480
60	403	-14.400	1.200
60	404	29.000	-0.500
70	401	-1.500	16.500
70	402	-2.100	15.360
70	403	-17.800	1.200
70	404	35.000	-0.500
80	401	-1.500	19.500
80	402	-2.100	18.240
80	403	-21.200	1.200
80	404	41.000	-0.500
90	401	-1.500	22.500
90	402	-2.100	21.120
90	403	-24.600	1.200
90	404	47.000	-0.500
100	401	-1.500	25.500
100	402	-2.100	24.000
100	403	-28.000	1.200
100	404	53.000	-0.500
110	401	-1.500	28.500
110	402	-2.100	26.880
110	403	-31.400	1.200
110	404	59.000	-0.500
120	401	-1.500	31.500
120	402	-2.100	29.760
120	403	-34.800	1.200
120	404	65.000	-0.500
130	401	-1.500	34.500
130	402	-2.100	32.640
130	403	-38.200	1.200
130	404	71.000	-0.500
140	401	-1.500	37.500
140	402	-2.100	35.520
140	403	-41.600	1.200
140	404	77.000	-0.500
