# Standardized Official Benchmark Trajectories (Format: frame_id  ped_id  pos_x(m)  pos_y(m))
1	1	1.641	2.188
1	2	0.223	4.478
1	3	3.874	-0.477
1	4	1.666	-4.184
1	5	1.031	6.572
1	6	1.953	6.798
1	7	4.634	5.873
1	8	3.988	6.349
1	9	-0.338	7.487
1	10	-0.447	-5.769
1	11	-0.024	-5.873
1	12	0.012	-6.269
1	13	0.551	-6.418
1	14	-2.136	4.863
1	15	-1.806	4.194
1	16	-2.132	3.591
1	21	5.378	2.617
1	22	6.132	2.201
1	25	-6.746	4.843
1	213	-4.227	-2.770
1	214	-4.182	-3.265
1	215	-2.812	-2.328
1	216	-2.559	-2.759
1	217	2.900	0.911
1	218	3.860	-2.554
1	219	3.922	0.491
1	220	3.502	1.296
1	273	-0.025	8.050
1	409	2.948	4.122
1	412	4.764	0.696
1	413	5.436	1.351
1	414	5.408	0.631
1	419	5.072	3.963
1	420	4.629	3.771
1	421	2.171	4.612
1	422	2.628	5.058
1	423	1.841	5.347
1	425	2.589	5.662
1	453	9.510	-1.823
1	454	9.201	-1.995
1	468	5.026	-2.957
1	473	4.547	-2.973
11	1	1.577	2.469
11	2	0.225	4.762
11	3	3.592	-0.295
11	4	1.539	-4.033
11	5	0.974	6.017
11	6	1.878	6.606
11	7	4.547	5.628
11	8	3.928	6.112
11	9	-0.583	7.475
11	10	-0.458	-5.520
11	11	-0.026	-5.691
11	12	-0.049	-6.085
11	13	0.480	-6.241
11	14	-2.240	5.049
11	15	-1.800	4.390
11	16	-2.054	3.804
11	21	5.446	2.647
11	22	6.132	2.201
11	25	-6.421	4.836
11	213	-4.639	-2.951
11	214	-4.492	-3.443
11	215	-3.151	-2.422
11	216	-2.915	-2.841
11	217	2.962	0.948
11	218	3.880	-2.570
11	219	3.965	0.559
11	220	3.520	1.351
11	273	-0.238	8.035
11	409	3.104	4.044
11	412	4.764	0.696
11	413	5.436	1.351
11	414	5.408	0.631
11	419	5.072	3.963
11	420	4.629	3.771
11	421	2.171	4.612
11	422	2.628	5.058
11	423	1.841	5.347
11	425	2.589	5.662
11	453	9.510	-1.823
11	454	9.201	-1.995
11	468	5.026	-2.957
11	473	4.547	-2.973
21	1	1.476	2.920
21	2	0.229	5.208
21	3	3.105	0.018
21	4	1.395	-3.889
21	5	0.872	5.087
21	6	1.789	6.384
21	7	4.411	5.240
21	8	3.838	5.754
21	9	-0.836	7.470
21	10	-0.456	-5.199
21	11	-0.034	-5.559
21	12	-0.113	-5.921
21	13	0.396	-6.084
21	14	-2.311	5.177
21	15	-1.796	4.557
21	16	-1.942	4.014
21	21	5.410	2.700
21	22	5.961	2.269
21	23	3.660	-4.927
21	25	-6.081	4.826
21	213	-5.112	-3.175
21	214	-4.870	-3.646
21	215	-3.579	-2.528
21	216	-3.388	-2.933
21	217	2.941	0.930
21	218	3.763	-2.640
21	219	3.845	0.552
21	220	3.580	1.350
21	273	-0.411	8.032
21	409	3.215	4.010
21	412	4.764	0.696
21	413	5.436	1.351
21	414	5.408	0.631
21	419	5.072	3.963
21	420	4.629	3.771
21	421	2.171	4.612
21	422	2.628	5.058
21	423	1.914	5.144
21	425	2.589	5.662
21	453	9.510	-1.823
21	454	9.201	-1.995
21	468	5.026	-2.957
21	473	4.547	-2.973
31	1	1.379	3.324
31	2	0.232	5.621
31	3	2.790	0.235
31	4	1.309	-3.718
31	5	0.767	4.725
31	6	1.741	6.189
31	7	4.294	5.007
31	8	3.771	5.500
31	9	-1.090	7.457
31	10	-0.489	-4.921
31	11	-0.016	-5.381
31	12	-0.172	-5.759
31	13	0.313	-5.937
31	14	-2.350	5.247
31	15	-1.791	4.756
31	16	-2.005	4.214
31	17	5.496	6.419
31	21	5.530	2.709
31	22	5.901	2.300
31	23	3.602	-4.715
31	25	-5.506	4.715
31	213	-5.396	-3.386
31	214	-5.173	-3.858
31	215	-3.944	-2.658
31	216	-3.774	-3.062
31	217	3.109	0.854
31	218	3.752	-2.810
31	219	3.899	0.582
31	220	3.621	1.313
31	273	-0.544	8.041
31	409	3.311	3.881
31	412	4.764	0.696
31	413	5.436	1.351
31	414	5.408	0.631
31	419	5.072	3.963
31	420	4.629	3.771
31	421	2.171	4.612
31	422	2.628	5.058
31	423	1.914	5.144
31	425	2.589	5.662
31	453	9.510	-1.823
31	454	9.201	-1.995
31	468	5.026	-2.957
31	473	4.547	-2.973
41	1	1.306	3.574
41	2	0.235	5.881
41	3	2.542	0.419
41	4	1.275	-3.532
41	5	0.428	3.966
41	6	1.659	5.994
41	7	4.122	4.789
41	8	3.711	5.266
41	9	-1.336	7.422
41	10	-0.577	-4.712
41	11	0.034	-5.164
41	12	-0.211	-5.570
41	13	0.274	-5.761
41	14	-2.356	5.257
41	15	-1.795	4.918
41	16	-2.126	4.363
41	17	5.153	5.702
41	18	3.529	6.795
41	21	5.480	2.661
41	22	5.786	2.390
41	23	3.516	-4.533
41	25	-4.841	4.530
41	213	-5.746	-3.636
41	214	-5.421	-4.090
41	215	-4.265	-2.821
41	216	-4.055	-3.226
41	217	3.087	0.910
41	218	3.735	-2.995
41	219	3.860	0.581
41	220	3.580	1.350
41	273	-0.683	8.036
41	409	3.396	3.717
41	412	4.764	0.696
41	413	5.436	1.351
41	414	5.408	0.631
41	419	5.072	3.963
41	420	4.629	3.771
41	421	2.171	4.612
41	422	2.628	5.058
41	423	1.914	5.144
41	425	2.589	5.662
41	453	9.510	-1.823
41	454	9.201	-1.995
41	468	5.026	-2.957
41	473	4.547	-2.973
51	1	1.179	3.962
51	2	0.237	6.298
51	3	2.092	0.737
51	4	1.366	-3.488
51	5	0.118	3.251
51	6	1.575	5.795
51	7	3.856	4.451
51	8	3.621	4.891
51	9	-1.523	7.381
51	10	-0.720	-4.454
51	11	0.111	-4.945
51	12	-0.232	-5.349
51	13	0.284	-5.554
51	14	-2.329	5.208
51	15	-1.814	4.992
51	16	-2.157	4.413
51	17	4.965	5.363
51	18	3.316	6.516
51	21	5.394	2.650
51	22	5.831	2.284
51	23	3.380	-4.396
51	24	4.406	-4.943
51	25	-4.458	4.410
51	74	-6.481	7.188
51	75	-0.644	-6.549
51	213	-6.021	-3.884
51	214	-5.735	-4.370
51	215	-4.741	-3.037
51	216	-4.379	-3.392
51	217	3.085	0.967
51	218	3.706	-3.186
51	219	3.762	0.638
51	220	3.622	1.276
51	273	-0.858	8.002
51	409	3.478	3.560
51	412	4.764	0.696
51	413	5.436	1.351
51	414	5.408	0.631
51	419	5.072	3.963
51	420	4.629	3.771
51	421	2.171	4.612
51	422	2.628	5.058
51	423	1.914	5.144
51	425	2.589	5.662
51	453	9.510	-1.823
51	454	9.201	-1.995
51	468	5.026	-2.957
51	473	4.547	-2.973
61	1	1.002	4.509
61	2	0.242	6.848
61	3	1.782	1.010
61	4	1.413	-3.481
61	5	-0.009	2.882
61	6	1.688	5.637
61	7	3.701	4.254
61	8	3.528	4.635
61	9	-1.596	7.351
61	10	-0.870	-4.166
61	11	0.143	-4.735
61	12	-0.242	-5.088
61	13	0.317	-5.332
61	14	-2.117	5.253
61	15	-1.708	4.768
61	16	-2.040	4.502
61	17	4.665	4.960
61	18	3.231	6.318
61	19	2.813	7.096
61	21	5.355	2.772
61	22	5.830	2.335
61	23	3.157	-4.219
61	24	4.238	-4.382
61	25	-4.041	4.308
61	74	-6.259	7.152
61	75	-0.664	-6.341
61	76	0.143	-6.446
61	213	-6.239	-4.147
61	214	-6.000	-4.641
61	215	-5.138	-3.271
61	216	-4.659	-3.583
61	217	3.022	1.023
61	218	3.698	-3.374
61	219	3.828	0.702
61	220	3.600	1.350
61	273	-1.064	7.940
61	409	3.564	3.389
61	412	4.814	0.836
61	413	5.436	1.351
61	414	5.408	0.631
61	419	5.072	3.963
61	420	4.629	3.771
61	421	2.171	4.612
61	422	2.628	5.058
61	423	1.914	5.144
61	425	2.589	5.662
61	453	9.510	-1.823
61	454	9.201	-1.995
61	468	5.026	-2.957
61	473	4.547	-2.973
71	1	0.896	4.855
71	2	0.255	7.139
71	3	1.648	1.255
71	4	1.318	-3.475
71	5	-0.297	2.017
71	6	1.795	5.553
71	7	3.489	3.990
71	8	3.416	4.450
71	9	-1.555	7.331
71	10	-0.929	-3.930
71	11	0.095	-4.535
71	12	-0.270	-4.838
71	13	0.360	-5.103
71	14	-2.031	5.242
71	15	-1.764	4.775
71	16	-2.127	4.533
71	17	4.301	4.468
71	18	3.163	6.098
71	19	2.840	6.935
71	21	5.335	2.876
71	22	5.727	2.391
71	23	2.951	-4.025
71	24	4.178	-4.073
71	25	-3.696	4.166
71	74	-6.185	7.213
71	75	-0.689	-6.139
71	76	0.126	-6.194
71	213	-6.512	-4.476
71	214	-6.200	-4.898
71	215	-5.361	-3.520
71	216	-4.866	-3.819
71	217	2.999	1.079
71	218	3.726	-3.562
71	219	3.921	0.770
71	220	3.541	1.332
71	273	-1.237	7.862
71	274	-1.483	8.376
71	409	3.635	3.217
71	412	4.814	0.836
71	413	5.436	1.351
71	414	5.408	0.631
71	419	5.072	3.963
71	420	4.629	3.771
71	421	2.300	4.614
71	422	2.628	5.058
71	423	1.914	5.144
71	425	2.589	5.662
71	453	9.510	-1.823
71	454	9.201	-1.995
71	468	5.026	-2.957
71	473	4.547	-2.973
81	1	0.813	5.153
81	2	0.292	7.640
81	3	1.410	1.720
81	4	1.203	-3.593
81	5	-0.477	1.447
81	6	1.793	5.554
81	7	3.197	3.624
81	8	3.255	4.179
81	9	-1.541	7.321
81	10	-0.946	-3.778
81	11	0.014	-4.307
81	12	-0.343	-4.636
81	13	0.366	-4.887
81	14	-2.117	5.253
81	15	-1.793	4.800
81	16	-2.462	4.719
81	17	4.140	4.230
81	18	3.107	5.871
81	19	2.905	6.773
81	21	5.464	3.155
81	22	5.758	2.474
81	23	2.847	-3.815
81	24	4.064	-3.477
81	25	-3.422	3.928
81	74	-6.163	7.246
81	75	-0.694	-5.928
81	76	0.109	-5.925
81	213	-6.843	-4.877
81	214	-6.432	-5.201
81	215	-5.659	-3.877
81	216	-5.126	-4.135
81	217	3.020	1.060
81	218	3.771	-3.801
81	219	3.981	0.806
81	220	3.539	1.387
81	273	-1.363	7.779
81	274	-1.667	8.363
81	409	3.881	3.026
81	412	4.814	0.836
81	413	5.436	1.351
81	414	5.408	0.631
81	419	5.072	3.963
81	420	4.629	3.771
81	421	2.300	4.614
81	422	2.628	5.058
81	423	1.914	5.144
81	425	2.589	5.662
81	453	9.510	-1.823
81	454	9.201	-1.995
81	468	5.026	-2.957
81	473	4.547	-2.973
91	1	0.656	5.682
91	2	0.321	8.030
91	3	1.193	2.147
91	4	1.366	-3.488
91	5	-0.562	1.061
91	6	1.781	5.563
91	7	3.051	3.406
91	8	3.107	3.951
91	9	-1.652	7.322
91	10	-0.959	-3.714
91	11	-0.082	-4.051
91	12	-0.438	-4.453
91	13	0.330	-4.671
91	14	-2.175	5.283
91	15	-1.687	5.024
91	16	-2.452	4.746
91	17	3.777	3.689
91	18	3.098	5.675
91	19	3.021	6.620
91	20	3.319	6.959
91	21	5.517	3.623
