# Standardized Official Benchmark Trajectories (Format: frame_id  ped_id  pos_x(m)  pos_y(m))
7	1	-2.648	5.080
17	1	-2.623	4.628
27	1	-2.599	4.175
37	1	-2.575	3.723
47	1	-2.551	3.270
57	1	-2.544	2.813
67	1	-2.544	2.354
77	1	-2.544	1.895
87	1	-2.544	1.435
97	1	-2.544	0.976
107	1	-2.512	0.622
117	1	-2.467	0.313
127	1	-2.435	-0.022
137	1	-2.423	-0.395
147	1	-2.419	-0.797
157	1	-2.442	-1.310
167	1	-2.466	-1.823
177	1	-2.489	-2.336
187	1	-2.539	-2.852
197	1	-2.590	-3.368
207	1	-2.642	-3.884
217	1	-2.659	-4.392
227	1	-2.623	-4.890
237	1	-2.587	-5.388
247	1	-2.551	-5.886
257	1	-2.574	-6.375
267	1	-2.612	-6.860
277	1	-2.651	-7.346
287	1	-2.665	-7.820
297	1	-2.643	-8.277
307	1	-2.622	-8.733
317	1	-2.600	-9.190
327	1	-2.492	-9.617
337	1	-2.362	-10.037
347	1	-2.232	-10.457
17	2	-2.080	4.959
27	2	-2.090	4.595
37	2	-2.099	4.231
47	2	-2.055	3.819
57	2	-1.977	3.376
67	2	-1.898	2.933
77	2	-1.831	2.476
87	2	-1.793	1.989
97	2	-1.754	1.501
107	2	-1.746	1.013
117	2	-1.756	0.525
127	2	-1.763	0.040
137	2	-1.754	-0.433
147	2	-1.744	-0.906
157	2	-1.736	-1.398
167	2	-1.729	-1.909
177	2	-1.722	-2.419
187	2	-1.716	-2.930
197	2	-1.735	-3.436
207	2	-1.772	-3.938
217	2	-1.810	-4.439
227	2	-1.847	-4.941
237	2	-1.875	-5.432
247	2	-1.891	-5.905
257	2	-1.907	-6.379
267	2	-1.916	-6.847
277	2	-1.867	-7.272
287	2	-1.818	-7.698
297	2	-1.769	-8.123
307	2	-1.720	-8.554
317	2	-1.672	-8.995
327	2	-1.625	-9.435
337	2	-1.577	-9.875
347	2	-1.529	-10.315
87	3	-7.740	-6.290
97	3	-6.910	-5.843
107	3	-6.289	-5.374
117	3	-5.669	-4.906
127	3	-5.106	-4.345
137	3	-4.550	-3.775
147	3	-4.162	-3.237
157	3	-3.816	-2.706
167	3	-3.530	-2.052
177	3	-3.264	-1.350
187	3	-2.982	-0.660
197	3	-2.699	0.030
207	3	-2.538	0.702
217	3	-2.377	1.374
227	3	-2.199	2.044
237	3	-1.861	2.709
247	3	-1.519	3.362
257	3	-1.138	3.920
267	3	-0.756	4.478
277	3	-0.374	5.035
227	4	-0.990	-10.088
237	4	-1.000	-9.514
247	4	-1.010	-8.939
257	4	-1.061	-8.335
267	4	-1.121	-7.724
277	4	-1.182	-7.113
287	4	-1.280	-6.486
297	4	-1.387	-5.856
307	4	-1.495	-5.225
317	4	-1.571	-4.600
327	4	-1.645	-3.975
337	4	-1.718	-3.351
347	4	-1.791	-2.726
357	4	-1.849	-2.079
367	4	-1.908	-1.431
377	4	-1.966	-0.784
387	4	-2.025	-0.136
397	4	-1.983	0.515
407	4	-1.942	1.167
417	4	-1.901	1.819
427	4	-1.859	2.470
437	4	-1.864	3.117
447	4	-1.899	3.759
457	4	-1.934	4.402
467	4	-1.969	5.044
217	5	-7.711	-3.387
227	5	-6.899	-3.691
237	5	-6.086	-4.026
247	5	-5.274	-4.407
257	5	-4.479	-4.783
267	5	-3.847	-5.123
277	5	-3.215	-5.464
287	5	-2.696	-5.893
297	5	-2.204	-6.345
307	5	-1.713	-6.796
317	5	-1.209	-7.195
327	5	-0.705	-7.594
337	5	-0.202	-7.994
347	5	0.237	-8.403
357	5	0.631	-8.820
367	5	1.027	-9.218
377	5	1.435	-9.448
387	5	1.843	-9.679
397	5	2.251	-9.909
217	6	-7.833	-4.029
227	6	-7.044	-4.371
237	6	-6.256	-4.713
247	6	-5.577	-5.082
257	6	-4.899	-5.452
267	6	-4.221	-5.822
277	6	-3.644	-6.206
287	6	-3.079	-6.593
297	6	-2.523	-6.985
307	6	-2.052	-7.430
317	6	-1.580	-7.876
327	6	-1.094	-8.302
337	6	-0.584	-8.699
347	6	-0.073	-9.095
357	6	0.403	-9.461
367	6	0.847	-9.794
377	6	1.288	-10.102
387	6	1.705	-10.188
397	6	2.123	-10.274
337	7	-0.222	-10.181
347	7	-0.517	-9.879
357	7	-0.795	-9.561
367	7	-1.009	-9.183
377	7	-1.222	-8.805
387	7	-1.391	-8.412
397	7	-1.493	-7.996
407	7	-1.595	-7.581
417	7	-1.688	-7.164
427	7	-1.696	-6.745
437	7	-1.704	-6.326
447	7	-1.712	-5.906
457	7	-1.724	-5.456
467	7	-1.737	-5.003
477	7	-1.749	-4.549
487	7	-1.761	-4.096
497	7	-1.794	-3.642
507	7	-1.835	-3.188
517	7	-1.853	-2.874
